Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-05-12 09:00:00,09:00:00,USD,Medium,Treasury Sec Yellen Speaks,,,,
2022-05-12 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,76B,82B,77B
2022-05-12 10:35:00,10:35:00,CAD,Low,Gov Council Member Gravelle Speaks,,,,
2022-05-12 12:01:00,12:01:00,USD,Low,30-y Bond Auction,,3.00|2.4,,2.82|2.3
2022-05-12 17:30:00,17:30:00,NZD,Low,BusinessNZ Manufacturing Index,,51.2,,53.7
2022-05-12 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,3.6%,3.4%,3.5%
2022-05-12 21:00:00,21:00:00,AUD,Low,RBA Gov Bullock Speaks,,,,
2022-05-13 01:45:00,01:45:00,EUR,Low,French Final CPI m/m,,0.4%,0.4%,0.4%
2022-05-13 03:31:00,03:31:00,CNY,Low,M2 Money Supply y/y,,10.5%,9.9%,9.7%
2022-05-13 03:31:00,,CNY,Low,New Loans,,645B,1550B,3130B
2022-05-13 04:00:00,04:00:00,EUR,Low,Industrial Production m/m,,-1.8%,-2.1%,0.5%
2022-05-13 07:30:00,07:30:00,USD,Low,Import Prices m/m,,0.0%,0.6%,2.9%
2022-05-13 09:00:00,09:00:00,USD,Medium,Prelim UoM Consumer Sentiment,,59.1,64.1,65.2
2022-05-13 09:00:00,,USD,Low,Prelim UoM Inflation Expectations,,5.4%,,5.4%
2022-05-13 11:00:00,11:00:00,USD,Medium,FOMC Member Mester Speaks,,,,
2022-05-15 17:30:00,17:30:00,NZD,Low,BusinessNZ Services Index,,51.4,,51.5
2022-05-15 18:50:00,18:50:00,JPY,Low,PPI y/y,,10.0%,9.4%,9.7%
2022-05-15 21:00:00,21:00:00,CNY,Medium,Retail Sales y/y,,-11.1%,-6.2%,-3.5%
2022-05-15 21:00:00,,CNY,Low,Fixed Asset Investment ytd/y,,6.8%,7.0%,9.3%
2022-05-15 21:00:00,,CNY,Low,Industrial Production y/y,,-2.9%,0.5%,5.0%
2022-05-15 21:00:00,,CNY,Low,NBS Press Conference,,,,
2022-05-15 21:00:00,,CNY,Low,Unemployment Rate,,6.1%,6.0%,5.8%
2022-05-16 00:58:00,00:58:00,JPY,Low,Prelim Machine Tool Orders y/y,,25.0%,,30.0%
2022-05-16 01:00:00,01:00:00,EUR,Low,German WPI m/m,,2.1%,4.2%,6.9%
2022-05-16 04:00:00,04:00:00,EUR,Medium,EU Economic Forecasts,,,,
2022-05-16 04:00:00,,EUR,Low,Trade Balance,,-17.6B,2.3B,-11.3B
2022-05-16 07:13:00,07:13:00,CAD,Low,Housing Starts,,267K,250K,248K
2022-05-16 07:30:00,07:30:00,CAD,Low,Manufacturing Sales m/m,,2.5%,2.1%,5.1%
2022-05-16 07:30:00,,CAD,Low,Wholesale Sales m/m,,0.3%,0.0%,-0.3%
2022-05-16 07:30:00,,USD,Medium,Empire State Manufacturing Index,,-11.6,15.3,24.6
2022-05-16 07:55:00,07:55:00,USD,Low,FOMC Member Williams Speaks,,,,
2022-05-16 08:30:00,08:30:00,GBP,Low,CB Leading Index m/m,,-0.2%,,0.1%
2022-05-16 09:15:00,09:15:00,GBP,High,Monetary Policy Report Hearings,,,,
2022-05-16 15:00:00,15:00:00,USD,Low,TIC Long-Term Purchases,,23.1B,105.0B,141.7B
2022-05-16 20:30:00,20:30:00,AUD,High,Monetary Policy Meeting Minutes,,,,
2022-05-16 23:30:00,23:30:00,JPY,Low,Tertiary Industry Activity m/m,,1.3%,1.2%,-1.8%
2022-05-17 01:00:00,01:00:00,GBP,Low,Average Earnings Index 3m/y,,7.0%,5.4%,5.6%
