Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-01-05 04:58:00,04:58:00,EUR,Low,French 10-y Bond Auction,,2.77|1.9,,2.19|2.2
2022-01-05 05:00:00,05:00:00,EUR,Low,PPI m/m,,-0.9%,-0.8%,-3.0%
2022-01-05 05:00:00,,EUR,Low,Italian Prelim CPI m/m,,0.3%,0.2%,0.5%
2022-01-05 07:30:00,07:30:00,USD,Low,Challenger Job Cuts y/y,,129.1%,,416.5%
2022-01-05 08:15:00,08:15:00,USD,High,ADP Non-Farm Employment Change,,235K,152K,182K
2022-01-05 08:30:00,08:30:00,CAD,Low,Trade Balance,,0.0B,1.3B,0.1B
2022-01-05 08:30:00,,USD,Medium,Unemployment Claims,,204K,230K,223K
2022-01-05 08:30:00,,USD,Low,Trade Balance,,-61.5B,-64.2B,-77.8B
2022-01-05 09:45:00,09:45:00,USD,Low,Final Services PMI,,44.7,44.4,44.4
2022-01-05 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-221B,-230B,-213B
2022-01-05 11:00:00,11:00:00,USD,Low,Crude Oil Inventories,,1.7M,1.5M,0.7M
2022-01-05 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,0.5%,1.7%,1.4%
2022-01-06 02:00:00,02:00:00,EUR,Low,German Factory Orders m/m,,-5.3%,-0.5%,0.6%
2022-01-06 02:00:00,,EUR,Low,German Retail Sales m/m,,1.1%,1.5%,-2.8%
2022-01-06 02:00:00,,GBP,Low,Halifax HPI m/m,,-1.5%,-0.6%,-2.4%
2022-01-06 00:00:00,00:00:00,EUR,Non,Italian Bank Holiday,,,,
2022-01-06 02:36:00,02:36:00,CHF,Low,Retail Sales y/y,,-1.3%,-1.0%,-2.6%
2022-01-06 02:45:00,02:45:00,EUR,Low,French Consumer Spending m/m,,0.5%,1.0%,-2.7%
2022-01-06 04:30:00,04:30:00,GBP,Low,Construction PMI,,48.8,50.6,50.4
2022-01-06 05:00:00,05:00:00,EUR,Medium,Core CPI Flash Estimate y/y,,5.2%,5.1%,5.0%
