Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-01-16 02:00:00,,GBP,Medium,Average Earnings Index 3m/y,,6.5%,6.8%,7.2%
2024-01-16 02:00:00,,GBP,Low,Unemployment Rate,,4.2%,4.2%,4.2%
2024-01-16 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-16 05:00:00,05:00:00,EUR,Low,German ZEW Economic Sentiment,,15.2,11.6,12.8
2024-01-16 05:00:00,,EUR,Low,ZEW Economic Sentiment,,22.7,20.2,23.0
2024-01-16 00:00:00,00:00:00,EUR,Low,ECOFIN Meetings,,,,
2024-01-16 08:15:00,08:15:00,CAD,Low,Housing Starts,,249K,245K,211K
2024-01-16 08:30:00,08:30:00,CAD,High,CPI m/m,,-0.3%,-0.3%,0.1%
2024-01-16 08:30:00,,CAD,High,Median CPI y/y,,3.6%,3.3%,3.6%
2024-01-16 08:30:00,,CAD,High,Trimmed CPI y/y,,3.7%,3.4%,3.5%
2024-01-16 08:30:00,,CAD,Medium,Common CPI y/y,,3.9%,3.8%,3.9%
2024-01-16 08:30:00,,CAD,Low,Core CPI m/m,,-0.5%,,0.1%
2024-01-16 08:30:00,,USD,High,Empire State Manufacturing Index,,-43.7,-4.9,-14.5
2024-01-16 09:31:00,09:31:00,NZD,Low,GDT Price Index,,2.3%,,1.2%
2024-01-16 10:00:00,10:00:00,GBP,High,BOE Gov Bailey Speaks,,,,
2024-01-16 11:00:00,11:00:00,USD,Low,FOMC Member Waller Speaks,,,,
2024-01-16 20:30:00,20:30:00,CNY,Low,New Home Prices m/m,,-0.45%,,-0.37%
2024-01-16 21:00:00,21:00:00,CNY,High,Industrial Production y/y,,6.8%,6.6%,6.6%
2024-01-16 21:00:00,,CNY,Medium,GDP q/y,,5.2%,5.3%,4.9%
2024-01-16 21:00:00,,CNY,Medium,Retail Sales y/y,,7.4%,7.9%,10.1%
2024-01-16 21:00:00,,CNY,Low,Fixed Asset Investment ytd/y,,3.0%,2.9%,2.9%
2024-01-16 21:00:00,,CNY,Low,NBS Press Conference,,,,
2024-01-16 21:00:00,,CNY,Low,Unemployment Rate,,5.1%,5.0%,5.0%
2024-01-17 02:00:00,02:00:00,GBP,High,CPI y/y,,4.0%,3.8%,3.9%
